pop1,pop2,pop3,pop4,est,se,z,p,n
CoyoteCalifornia,TibetanMastiff,AndeanFox,Meredith.99bp,0.0211036642112221,0.000201682062943074,104.638280188451,0,1594959
CoyoteCalifornia,TibetanTerrier,AndeanFox,FernCave.100bp,0.0234090208064608,0.000604813681346958,38.7045159995843,0,71324
CoyoteCalifornia,TibetanTerrier,AndeanFox,Castlemaine.99bp,0.0232274749938552,0.000214752717788407,108.159166659492,0,1489034
CoyoteCalifornia,TibetanTerrier,AndeanFox,Meredith.99bp,0.0239584208869056,0.000215325310381021,111.266162089867,0,1594262
CoyoteCalifornia,Tornjak,AndeanFox,FernCave.100bp,0.0247812251392201,0.000989581584534587,25.042124395307,2.12720022930138e-138,25140
CoyoteCalifornia,Tornjak,AndeanFox,Castlemaine.99bp,0.0232358489444421,0.000272019069064047,85.4199267146641,0,504662
CoyoteCalifornia,Tornjak,AndeanFox,Meredith.99bp,0.0238784255550297,0.000274061148999364,87.1280940119138,0,629606
CoyoteCalifornia,ToyPoodle,AndeanFox,FernCave.100bp,0.0244953432508742,0.000644637900307644,37.9986085819406,0,71187
CoyoteCalifornia,ToyPoodle,AndeanFox,Castlemaine.99bp,0.0243281515746852,0.000218861793369502,111.1575995067,0,1485789
CoyoteCalifornia,ToyPoodle,AndeanFox,Meredith.99bp,0.025245722434953,0.000219150630136774,115.198037163739,0,1591735
CoyoteCalifornia,Vizsla,AndeanFox,FernCave.100bp,0.024612329403811,0.0006402307282524,38.4429055303138,0,71001
CoyoteCalifornia,Vizsla,AndeanFox,Castlemaine.99bp,0.0241883936251224,0.000228023950591572,106.078302574661,0,1479997
CoyoteCalifornia,Vizsla,AndeanFox,Meredith.99bp,0.0252678241363219,0.000219919051228785,114.896021945981,0,1587889
CoyoteCalifornia,WestHighlandWhiteTerrier,AndeanFox,FernCave.100bp,0.024435096490491,0.000612465236327558,39.8962994814331,0,71406
CoyoteCalifornia,WestHighlandWhiteTerrier,AndeanFox,Castlemaine.99bp,0.0242515679639559,0.000213187720860337,113.756870546233,0,1491212
CoyoteCalifornia,WestHighlandWhiteTerrier,AndeanFox,Meredith.99bp,0.0249180116505389,0.000207748842040631,119.942962886241,0,1595806
CoyoteCalifornia,Whippet,AndeanFox,FernCave.100bp,0.0250483836284103,0.000631141333866354,39.6874396974837,0,69755
CoyoteCalifornia,Whippet,AndeanFox,Castlemaine.99bp,0.0245367939053353,0.000223458006214661,109.804944208463,0,1450974
CoyoteCalifornia,Whippet,AndeanFox,Meredith.99bp,0.0252014396990301,0.000219925915458303,114.590586773336,0,1565605
CoyoteCalifornia,XiasiDog,AndeanFox,FernCave.100bp,0.0197464529427064,0.000702078181404685,28.1257179979566,4.74961625525859e-174,49971
CoyoteCalifornia,XiasiDog,AndeanFox,Castlemaine.99bp,0.0191655404640577,0.000228126393190423,84.0128149839274,0,1015951
CoyoteCalifornia,XiasiDog,AndeanFox,Meredith.99bp,0.0201777059912698,0.000219401559194257,91.9670127476374,0,1163326
CoyoteCalifornia,Xoloitzcuintli,AndeanFox,FernCave.100bp,0.024150088860861,0.000584162350677578,41.341399069709,0,69772
CoyoteCalifornia,Xoloitzcuintli,AndeanFox,Castlemaine.99bp,0.0239963917618466,0.000211479004040168,113.469381373144,0,1445858
CoyoteCalifornia,Xoloitzcuintli,AndeanFox,Meredith.99bp,0.0246681619390174,0.000205018043758917,120.321906729463,0,1565824
CoyoteCalifornia,YorkshireTerrier,AndeanFox,FernCave.100bp,0.0245162793631215,0.000594940188963567,41.2079732011898,0,71348
CoyoteCalifornia,YorkshireTerrier,AndeanFox,Castlemaine.99bp,0.0241829687984648,0.0002080206546204,116.252729050364,0,1489478
CoyoteCalifornia,YorkshireTerrier,AndeanFox,Meredith.99bp,0.0251811574898523,0.000205723588663387,122.402869080097,0,1595343
