"pat","wt","dof","chisq","p","f4rank","Dingo_Ancient_Nullarbor","HighlandWildDog","Papua_Indonesia_518bp","feasible","best","dofdiff","chisqdiff","p_nested","target","right","source"
"10",1,4,68.8218581544939,4.02402533260853e-14,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo26","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.70093180705921,0.636726653471627,1,0.849962708144458,NA,0.150037291855542,TRUE,NA,NA,NA,NA,"Dingo26","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,21.2870075067259,0.00027775938333943,0,1,NA,NA,TRUE,TRUE,0,-308.917679257834,1,"Dingo26","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,330.20468676456,3.29108485006223e-70,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo26","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,76.6721703753624,4.16394163546196e-15,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo27","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,51.5894985158158,3.66344421356304e-11,1,1.25008126149108,-0.250081261491075,NA,FALSE,NA,NA,NA,NA,"Dingo27","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,60.6632411804924,2.10439571734471e-12,0,1,NA,NA,TRUE,TRUE,0,-20.0368576525527,1,"Dingo27","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,80.7000988330452,1.23786198761422e-16,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo27","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,8.90879401135551,0.0305284222652201,1,0.746001594979488,NA,0.253998405020512,TRUE,NA,NA,NA,NA,"Dingo27","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,82.832738231531,4.37152455600813e-17,0,1,NA,NA,TRUE,TRUE,0,-200.320669758453,1,"Dingo27","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,283.153407989984,4.6565820492379e-60,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo27","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,43.2376879148017,3.30703363167948e-08,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo28","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,27.021085970665,5.82773347995003e-06,1,0.902625892966766,0.0973741070332342,NA,TRUE,NA,NA,NA,NA,"Dingo28","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,31.2238461359229,2.75580111078216e-06,0,1,NA,NA,TRUE,TRUE,0,-45.1566293341719,1,"Dingo28","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,76.3804754700948,1.01711108403386e-15,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo28","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,7.44153797112469,0.0590797726738753,1,0.785506154033165,NA,0.214493845966835,TRUE,NA,NA,NA,NA,"Dingo28","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,50.6407354873033,2.65335868203032e-10,0,1,NA,NA,TRUE,TRUE,0,-260.393077691638,1,"Dingo28","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,311.033813178942,4.51260044010952e-66,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo28","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,51.0724280654527,8.35822163938876e-10,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo29","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,31.5028302618207,6.66107866189603e-07,1,0.427732715452198,0.572267284547802,NA,TRUE,NA,NA,NA,NA,"Dingo29","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,48.8012963972321,6.42359175498485e-10,0,1,NA,NA,TRUE,TRUE,0,9.23523528240867,0,"Dingo29","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,39.5660611148234,5.32166913690997e-08,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo29","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,5.76142208016081,0.123812407354706,1,0.780237915923238,NA,0.219762084076762,TRUE,NA,NA,NA,NA,"Dingo29","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,44.7795107678802,4.41853668883448e-09,0,1,NA,NA,TRUE,TRUE,0,-245.864206146018,1,"Dingo29","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,290.643716913898,1.12934850364179e-61,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo29","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,16.5230988939557,0.00549895799115357,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo30","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,10.9900165234699,0.0117799826842156,1,0.927228988453506,0.0727710115464943,NA,TRUE,NA,NA,NA,NA,"Dingo30","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,14.2897341319267,0.00642551082849912,0,1,NA,NA,TRUE,TRUE,0,-42.0769850812086,1,"Dingo30","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,56.3667192131354,1.67980058457543e-11,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo30","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,5.25141098870563,0.154286513508408,1,0.858972095492665,NA,0.141027904507335,TRUE,NA,NA,NA,NA,"Dingo30","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,20.6386486269938,0.000373417697612647,0,1,NA,NA,TRUE,TRUE,0,-305.278030133966,1,"Dingo30","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,325.91667876096,2.77220880091117e-69,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo30","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,22.0343340391127,0.000515787566695022,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo31","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,18.8741328629371,0.000290280383980178,1,1.03672707147509,-0.0367270714750902,NA,FALSE,NA,NA,NA,NA,"Dingo31","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,22.7659739988826,0.000141012293269178,0,1,NA,NA,TRUE,TRUE,0,-69.5318273891011,1,"Dingo31","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,92.2978013879837,4.27817606883174e-19,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo31","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,9.22108513653303,0.0264913737887047,1,0.897502693381424,NA,0.102497306618576,TRUE,NA,NA,NA,NA,"Dingo31","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,24.8934777072284,5.28526745031866e-05,0,1,NA,NA,TRUE,TRUE,0,-453.480303706057,1,"Dingo31","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,478.373781413286,3.18421601736658e-102,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo31","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,28.9209869081328,2.40300045950456e-05,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo32","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,22.495492645777,5.1441204707276e-05,1,1.15093381408162,-0.150933814081622,NA,FALSE,NA,NA,NA,NA,"Dingo32","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,29.0725838715591,7.55641842388275e-06,0,1,NA,NA,TRUE,TRUE,0,-77.2007197780798,1,"Dingo32","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,106.273303649639,4.53457634578496e-22,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo32","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,15.6632768034655,0.00132923625869655,1,0.89222607994522,NA,0.10777392005478,TRUE,NA,NA,NA,NA,"Dingo32","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,33.8782870650416,7.89269172548927e-07,0,1,NA,NA,TRUE,TRUE,0,-446.901815710135,1,"Dingo32","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,480.780102775177,9.60829979048721e-103,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo32","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,34.4324605542964,1.95263035061801e-06,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Alpine_Cooinda","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,15.1431856927864,0.0016982863670994,1,0.677277913334619,0.322722086665382,NA,TRUE,NA,NA,NA,NA,"Dingo_Alpine_Cooinda","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,31.7499858071375,2.15189848895013e-06,0,1,NA,NA,TRUE,TRUE,0,-19.897636659336,1,"Dingo_Alpine_Cooinda","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,51.6476224664735,1.63448810321538e-10,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Alpine_Cooinda","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,4.95800784014526,0.174897967463408,1,0.854608855960805,NA,0.145391144039195,TRUE,NA,NA,NA,NA,"Dingo_Alpine_Cooinda","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,32.2267314903831,1.71945020848743e-06,0,1,NA,NA,TRUE,TRUE,0,-391.933750768891,1,"Dingo_Alpine_Cooinda","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,424.160482259274,1.6721095845509e-90,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Alpine_Cooinda","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,11.7053690256454,0.0390557059694556,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Desert_Sandy","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,0.468692233988689,0.925713743634862,1,0.985156895848463,0.0148431041515366,NA,TRUE,NA,NA,NA,NA,"Dingo_Desert_Sandy","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,0.567252898200233,0.966632194037499,0,1,NA,NA,TRUE,TRUE,0,-128.509226642531,1,"Dingo_Desert_Sandy","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,129.076479540731,6.13611328378697e-27,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Desert_Sandy","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,0.603712155638389,0.895582036758319,1,0.930565557083858,NA,0.0694344429161416,TRUE,NA,NA,NA,NA,"Dingo_Desert_Sandy","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,7.62136331126763,0.106475234028462,0,1,NA,NA,TRUE,TRUE,0,-549.918094832525,1,"Dingo_Desert_Sandy","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,557.539458143793,2.39136387706612e-119,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Desert_Sandy","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,51.2320141635753,7.75201769930864e-10,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_D02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,34.6661728353094,1.43302967291266e-07,1,1.03756099474244,-0.0375609947424421,NA,FALSE,NA,NA,NA,NA,"Dingo_FraserIsland_D02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,39.2690222517333,6.1296312275957e-08,0,1,NA,NA,TRUE,TRUE,0,-66.1739057189733,1,"Dingo_FraserIsland_D02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,105.442927970707,6.81564485761729e-22,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_FraserIsland_D02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,6.23260667834328,0.100825811804643,1,0.792921211193148,NA,0.207078788806852,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_D02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,60.661616935023,2.10605084837535e-12,0,1,NA,NA,TRUE,TRUE,0,-346.262641673413,1,"Dingo_FraserIsland_D02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,406.924258608436,8.87427425400735e-87,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_FraserIsland_D02","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,62.1665874669519,4.33147588290135e-12,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_E56","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,38.9969997367172,1.73820719767387e-08,1,1.2039109647435,-0.203910964743502,NA,FALSE,NA,NA,NA,NA,"Dingo_FraserIsland_E56","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,46.7815425940356,1.69333401443976e-09,0,1,NA,NA,TRUE,TRUE,0,-76.3868287258358,1,"Dingo_FraserIsland_E56","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,123.168371319871,1.12406804271855e-25,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_FraserIsland_E56","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,10.0532825687898,0.0181186018887935,1,0.785769590180018,NA,0.214230409819982,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_E56","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,72.2362456717432,7.6504073556403e-15,0,1,NA,NA,TRUE,TRUE,0,-346.551792831237,1,"Dingo_FraserIsland_E56","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,418.78803850298,2.4230718139241e-89,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_FraserIsland_E56","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,36.6295878738236,7.10582270639072e-07,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_Y07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,31.9950792510259,5.24597831779315e-07,1,0.986131351966447,0.0138686480335531,NA,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_Y07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,36.2955322735147,2.51561063727259e-07,0,1,NA,NA,TRUE,TRUE,0,-67.5228369853828,1,"Dingo_FraserIsland_Y07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,103.818369258897,1.51237198557524e-21,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_FraserIsland_Y07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,6.50224003085174,0.0895742045585543,1,0.832644012176131,NA,0.167355987823869,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_Y07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,40.0885683763257,4.14965643488743e-08,0,1,NA,NA,TRUE,TRUE,0,-393.959052872994,1,"Dingo_FraserIsland_Y07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,434.04762124932,1.2197210812317e-92,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_FraserIsland_Y07","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,86.9072490200181,2.99665697665328e-17,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_Y47","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,52.6624573717888,2.16374986119796e-11,1,1.26218635497952,-0.262186354979521,NA,FALSE,NA,NA,NA,NA,"Dingo_FraserIsland_Y47","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,64.2697154792786,3.66685483502978e-13,0,1,NA,NA,TRUE,TRUE,0,-50.9865116959195,1,"Dingo_FraserIsland_Y47","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,115.256227175198,5.50217231074723e-24,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_FraserIsland_Y47","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,10.8392108077666,0.0126278677240402,1,0.763507050711881,NA,0.236492949288119,TRUE,NA,NA,NA,NA,"Dingo_FraserIsland_Y47","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,97.1659204635747,3.94476293151207e-20,0,1,NA,NA,TRUE,TRUE,0,-288.586784821216,1,"Dingo_FraserIsland_Y47","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,385.752705284791,3.32957804072854e-82,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_FraserIsland_Y47","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
